ElectionDate	OfficeCode(text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nomindated(N)/Elected(E)
2016-03-08	25	00600	0	80	VAN BUREN	6th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			17			
2016-03-08	25	00600	0	80	VAN BUREN	6th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			2			
2016-03-08	25	00600	0	80	VAN BUREN	6th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			9			
2016-03-08	25	00600	0	80	VAN BUREN	6th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			2579			
2016-03-08	25	00600	0	80	VAN BUREN	6th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			23			
2016-03-08	25	00600	0	80	VAN BUREN	6th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			170			
2016-03-08	25	00600	0	80	VAN BUREN	6th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			80			
2016-03-08	25	00700	0	12	BRANCH	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				114			
2016-03-08	25	00700	0	12	BRANCH	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				59			
2016-03-08	25	00700	0	12	BRANCH	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			5			
2016-03-08	25	00700	0	12	BRANCH	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			1246			
2016-03-08	25	00700	0	12	BRANCH	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			5			
2016-03-08	25	00700	0	12	BRANCH	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			1010			
2016-03-08	25	00700	0	12	BRANCH	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			2455			
2016-03-08	25	00700	0	12	BRANCH	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			8			
2016-03-08	25	00700	0	12	BRANCH	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			482			
2016-03-08	25	00700	0	12	BRANCH	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			12			
2016-03-08	25	00700	0	12	BRANCH	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			6			
2016-03-08	25	00700	0	12	BRANCH	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			1244			
2016-03-08	25	00700	0	12	BRANCH	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			24			
2016-03-08	25	00700	0	12	BRANCH	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			3			
2016-03-08	25	00700	0	12	BRANCH	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			4			
2016-03-08	25	00700	0	12	BRANCH	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			1535			
2016-03-08	25	00700	0	12	BRANCH	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			11			
2016-03-08	25	00700	0	12	BRANCH	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			123			
2016-03-08	25	00700	0	12	BRANCH	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			45			
2016-03-08	25	00700	0	23	EATON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				372			
2016-03-08	25	00700	0	23	EATON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				298			
2016-03-08	25	00700	0	23	EATON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			12			
2016-03-08	25	00700	0	23	EATON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			7125			
2016-03-08	25	00700	0	23	EATON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			33			
2016-03-08	25	00700	0	23	EATON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			5866			
2016-03-08	25	00700	0	23	EATON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			5551			
2016-03-08	25	00700	0	23	EATON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			24			
2016-03-08	25	00700	0	23	EATON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			1722			
2016-03-08	25	00700	0	23	EATON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			59			
2016-03-08	25	00700	0	23	EATON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			11			
2016-03-08	25	00700	0	23	EATON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			3494			
2016-03-08	25	00700	0	23	EATON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			34			
2016-03-08	25	00700	0	23	EATON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			5			
2016-03-08	25	00700	0	23	EATON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			19			
2016-03-08	25	00700	0	23	EATON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			4584			
2016-03-08	25	00700	0	23	EATON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			57			
2016-03-08	25	00700	0	23	EATON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			329			
2016-03-08	25	00700	0	23	EATON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			204			
2016-03-08	25	00700	0	30	HILLSDALE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				104			
2016-03-08	25	00700	0	30	HILLSDALE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				59			
2016-03-08	25	00700	0	30	HILLSDALE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			6			
2016-03-08	25	00700	0	30	HILLSDALE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			1380			
2016-03-08	25	00700	0	30	HILLSDALE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			10			
2016-03-08	25	00700	0	30	HILLSDALE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			977			
2016-03-08	25	00700	0	30	HILLSDALE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			3060			
2016-03-08	25	00700	0	30	HILLSDALE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			13			
2016-03-08	25	00700	0	30	HILLSDALE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			547			
2016-03-08	25	00700	0	30	HILLSDALE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			22			
2016-03-08	25	00700	0	30	HILLSDALE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			7			
2016-03-08	25	00700	0	30	HILLSDALE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			1321			
2016-03-08	25	00700	0	30	HILLSDALE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			12			
2016-03-08	25	00700	0	30	HILLSDALE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			2			
2016-03-08	25	00700	0	30	HILLSDALE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			7			
2016-03-08	25	00700	0	30	HILLSDALE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			2095			
2016-03-08	25	00700	0	30	HILLSDALE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			17			
2016-03-08	25	00700	0	30	HILLSDALE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			192			
2016-03-08	25	00700	0	30	HILLSDALE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			49			
2016-03-08	25	00700	0	38	JACKSON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				314			
2016-03-08	25	00700	0	38	JACKSON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				230			
2016-03-08	25	00700	0	38	JACKSON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			13			
2016-03-08	25	00700	0	38	JACKSON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			6804			
2016-03-08	25	00700	0	38	JACKSON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			43			
2016-03-08	25	00700	0	38	JACKSON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			5288			
2016-03-08	25	00700	0	38	JACKSON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			8113			
2016-03-08	25	00700	0	38	JACKSON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			20			
2016-03-08	25	00700	0	38	JACKSON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			1929			
2016-03-08	25	00700	0	38	JACKSON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			60			
2016-03-08	25	00700	0	38	JACKSON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			11			
2016-03-08	25	00700	0	38	JACKSON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			4380			
2016-03-08	25	00700	0	38	JACKSON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			36			
2016-03-08	25	00700	0	38	JACKSON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			7			
2016-03-08	25	00700	0	38	JACKSON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			13			
2016-03-08	25	00700	0	38	JACKSON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			5199			
2016-03-08	25	00700	0	38	JACKSON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			50			
2016-03-08	25	00700	0	38	JACKSON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			420			
2016-03-08	25	00700	0	38	JACKSON	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			159			
2016-03-08	25	00700	0	46	LENAWEE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				174			
2016-03-08	25	00700	0	46	LENAWEE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				163			
2016-03-08	25	00700	0	46	LENAWEE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			5			
2016-03-08	25	00700	0	46	LENAWEE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			4256			
2016-03-08	25	00700	0	46	LENAWEE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			21			
2016-03-08	25	00700	0	46	LENAWEE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			3455			
2016-03-08	25	00700	0	46	LENAWEE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			5167			
2016-03-08	25	00700	0	46	LENAWEE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			12			
2016-03-08	25	00700	0	46	LENAWEE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			1028			
2016-03-08	25	00700	0	46	LENAWEE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			28			
2016-03-08	25	00700	0	46	LENAWEE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			3			
2016-03-08	25	00700	0	46	LENAWEE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			3713			
2016-03-08	25	00700	0	46	LENAWEE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			26			
2016-03-08	25	00700	0	46	LENAWEE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			3			
2016-03-08	25	00700	0	46	LENAWEE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			7			
2016-03-08	25	00700	0	46	LENAWEE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			3904			
2016-03-08	25	00700	0	46	LENAWEE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			22			
2016-03-08	25	00700	0	46	LENAWEE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			214			
2016-03-08	25	00700	0	46	LENAWEE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			92			
2016-03-08	25	00700	0	58	MONROE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				430			
2016-03-08	25	00700	0	58	MONROE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				595			
2016-03-08	25	00700	0	58	MONROE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			15			
2016-03-08	25	00700	0	58	MONROE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			6842			
2016-03-08	25	00700	0	58	MONROE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			47			
2016-03-08	25	00700	0	58	MONROE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			6716			
2016-03-08	25	00700	0	58	MONROE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			8802			
2016-03-08	25	00700	0	58	MONROE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			25			
2016-03-08	25	00700	0	58	MONROE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			1413			
2016-03-08	25	00700	0	58	MONROE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			60			
2016-03-08	25	00700	0	58	MONROE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			4			
2016-03-08	25	00700	0	58	MONROE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			5482			
2016-03-08	25	00700	0	58	MONROE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			37			
2016-03-08	25	00700	0	58	MONROE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			5			
2016-03-08	25	00700	0	58	MONROE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			22			
2016-03-08	25	00700	0	58	MONROE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			5049			
2016-03-08	25	00700	0	58	MONROE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			55			
2016-03-08	25	00700	0	58	MONROE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			306			
2016-03-08	25	00700	0	58	MONROE	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			115			
2016-03-08	25	00700	0	81	WASHTENAW	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				248			
2016-03-08	25	00700	0	81	WASHTENAW	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				198			
2016-03-08	25	00700	0	81	WASHTENAW	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			7			
2016-03-08	25	00700	0	81	WASHTENAW	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			8366			
2016-03-08	25	00700	0	81	WASHTENAW	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			25			
2016-03-08	25	00700	0	81	WASHTENAW	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			5874			
2016-03-08	25	00700	0	81	WASHTENAW	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			5828			
2016-03-08	25	00700	0	81	WASHTENAW	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			20			
2016-03-08	25	00700	0	81	WASHTENAW	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			1652			
2016-03-08	25	00700	0	81	WASHTENAW	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			56			
2016-03-08	25	00700	0	81	WASHTENAW	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			7			
2016-03-08	25	00700	0	81	WASHTENAW	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			5237			
2016-03-08	25	00700	0	81	WASHTENAW	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			29			
2016-03-08	25	00700	0	81	WASHTENAW	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			7			
2016-03-08	25	00700	0	81	WASHTENAW	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			14			
2016-03-08	25	00700	0	81	WASHTENAW	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			4369			
2016-03-08	25	00700	0	81	WASHTENAW	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			32			
2016-03-08	25	00700	0	81	WASHTENAW	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			245			
2016-03-08	25	00700	0	81	WASHTENAW	7th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			130			
2016-03-08	25	00800	0	33	INGHAM	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				477			
2016-03-08	25	00800	0	33	INGHAM	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				562			
2016-03-08	25	00800	0	33	INGHAM	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			35			
2016-03-08	25	00800	0	33	INGHAM	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			22580			
2016-03-08	25	00800	0	33	INGHAM	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			60			
2016-03-08	25	00800	0	33	INGHAM	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			17884			
2016-03-08	25	00800	0	33	INGHAM	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			7980			
2016-03-08	25	00800	0	33	INGHAM	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			36			
2016-03-08	25	00800	0	33	INGHAM	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			3024			
2016-03-08	25	00800	0	33	INGHAM	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			110			
2016-03-08	25	00800	0	33	INGHAM	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			20			
2016-03-08	25	00800	0	33	INGHAM	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			7649			
2016-03-08	25	00800	0	33	INGHAM	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			66			
2016-03-08	25	00800	0	33	INGHAM	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			18			
2016-03-08	25	00800	0	33	INGHAM	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			40			
2016-03-08	25	00800	0	33	INGHAM	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			6968			
2016-03-08	25	00800	0	33	INGHAM	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			94			
2016-03-08	25	00800	0	33	INGHAM	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			482			
2016-03-08	25	00800	0	33	INGHAM	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			360			
2016-03-08	25	00800	0	47	LIVINGSTON	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				568			
2016-03-08	25	00800	0	47	LIVINGSTON	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				396			
2016-03-08	25	00800	0	47	LIVINGSTON	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			7			
2016-03-08	25	00800	0	47	LIVINGSTON	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			10435			
2016-03-08	25	00800	0	47	LIVINGSTON	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			38			
2016-03-08	25	00800	0	47	LIVINGSTON	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			6705			
2016-03-08	25	00800	0	47	LIVINGSTON	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			15359			
2016-03-08	25	00800	0	47	LIVINGSTON	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			47			
2016-03-08	25	00800	0	47	LIVINGSTON	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			3340			
2016-03-08	25	00800	0	47	LIVINGSTON	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			89			
2016-03-08	25	00800	0	47	LIVINGSTON	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			13			
2016-03-08	25	00800	0	47	LIVINGSTON	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			9383			
2016-03-08	25	00800	0	47	LIVINGSTON	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			69			
2016-03-08	25	00800	0	47	LIVINGSTON	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			6			
2016-03-08	25	00800	0	47	LIVINGSTON	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			35			
2016-03-08	25	00800	0	47	LIVINGSTON	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			9324			
2016-03-08	25	00800	0	47	LIVINGSTON	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			71			
2016-03-08	25	00800	0	47	LIVINGSTON	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			485			
2016-03-08	25	00800	0	47	LIVINGSTON	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			264			
2016-03-08	25	00800	0	63	OAKLAND	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				825			
2016-03-08	25	00800	0	63	OAKLAND	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				535			
2016-03-08	25	00800	0	63	OAKLAND	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			15			
2016-03-08	25	00800	0	63	OAKLAND	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			13954			
2016-03-08	25	00800	0	63	OAKLAND	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			54			
2016-03-08	25	00800	0	63	OAKLAND	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			10616			
